yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
11/07/2017, 04:35:55.2,51.581,-3.2,0.9237185394873209,-0.8793903743736154,7.0,0.2, ,, BEDWAS,CAERPHILLY
16/07/2017, 10:28:48.7,51.695,-3.23,0.05254686302472791,0.7287205243985638,12.0,0.2, ,, BARGOED,CAERPHILLY
17/02/2018, 14:31:07.6,51.767,-3.833,0.05254686302472791,4.7489977713290115,42.0,0.5,5,, CWMLLYNFELL,NPT
17/02/2018, 14:35:21.0,51.76,-3.821,0.05254686302472791,0.24628725476690996,8.0,0.3, ,, CWMLLYNFELL,NPT
17/02/2018, 15:09:35.5,51.749,-3.824,0.10379225575782158,-0.7185792844963977,6.0,0.2, ,, CWMLLYNFELL,NPT
17/02/2018, 16:27:06.6,51.767,-3.828,0.10379225575782158,-0.2361460148647439,6.0,0.1, ,, CWMLLYNFELL,NPT
17/02/2018, 23:17:32.7,51.759,-3.819,0.10379225575782158,0.889531614275782,16.0,0.4, ,, CWMLLYNFELL,NPT
18/02/2018, 11:00:33.8,51.76,-3.825,0.08671045818012375,-0.07533492498752582,11.0,0.4, ,, CWMLLYNFELL,NPT
12/10/2018, 14:21:25.4,51.658,-3.118,-0.06702572001915742,1.2111537940302173,11.0,0.3, ,, NEWBRIDGE,CAERPHILLY
01/01/2020, 17:28:35.5,51.603,-3.515,-0.27200729095153225,-0.2361460148647439,9.0,0.4, ,, OGMORE VALE,BRIDGEND
05/01/2020, 16:57:55.7,51.597,-3.513,-0.2549254933738343,-0.2361460148647439,10.0,0.4, ,, OGMORE VALE,BRIDGEND
06/01/2020, 02:35:08.7,51.602,-3.523,-0.40866167157311545,0.24628725476690996,10.0,0.4, ,, OGMORE VALE,BRIDGEND
05/05/2020, 04:35:26.2,51.666,-3.219,-0.5623978497723966,-0.5577681946191797,4.0,0.1, ,, BLACKWOOD,CAERPHILLY
13/05/2020, 09:24:06.4,51.666,-3.224,-0.6136432425054902,-0.8793903743736154,4.0,0.1, ,, BLACKWOOD,CAERPHILLY
14/05/2020, 23:55:55.4,51.757,-3.923,0.49667360004487326,-1.0402014642508335,9.0,0.3, ,, GARNSWLLT,SWANSEA
30/08/2020, 18:10:19.9,51.593,-3.421,-0.8015430158601672,-0.5577681946191797,10.0,0.3,3,, TONYREFAIL,RHONDDA CT
06/09/2020, 10:44:11.8,51.593,-3.412,-0.8527884085932608,-0.396957104741962,9.0,0.2, ,, TONYREFAIL,RHONDDA CT
18/01/2021, 06:40:07.9,51.591,-3.431,-0.7332158255493756,-0.2361460148647439,7.0,0.2,3,, TONYREFAIL,RHONDDA CT
21/01/2022, 23:45:47.1,51.722,-3.313,1.3507634789297684,-1.0402014642508335,8.0,0.1, ,, BEDLINOG,MERTHYR TYDFIL
02/10/2022, 14:58:39.4,51.789,-3.576,0.10379225575782158,-0.396957104741962,11.0,0.4, ,, YSTRADFELLTE,POWYS
20/01/2023, 06:53:50.7,51.814,-4.024,-0.2890890885292301,-0.8793903743736154,9.0,0.2, ,, LLANDYBIE,CARMARTH
