yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
25/12/1998, 08:49:44.1,51.809,-3.983,0.8695714515055559,-0.1580237570025343,,, ,, AMMANFORD,DYFED
03/03/1999, 23:02:44.2,51.73,-3.259,-1.0966465106057124,-1.0269003630293339,,, ,, NEW TREDEGAR,MID GLAM
08/03/1999, 01:19:51.2,51.711,-3.304,-0.894710611794285,-0.8531250418239738,,, ,, BEDLINOG,MID GLAMORGAN
18/03/1999, 02:38:22.1,51.714,-3.296,-0.9265952273960892,-0.8531250418239738,,, ,, BEDLINOG,MID GLAMORGAN
09/07/1999, 14:31:11.9,51.697,-3.219,-0.9053388169948864,0.5370775278189052,,,3,, BARGOED,MID GLAMORGAN
30/07/1999, 09:31:12.3,51.689,-3.201,-0.44832599336902396,1.927280097461785,,, ,, BARGOED,MID GLAMORGAN
30/07/1999, 22:43:17.8,51.691,-3.188,-0.43769778816842253,-0.505574399413254,,, ,, BARGOED,MID GLAMORGAN
31/07/1999, 07:33:48.5,51.695,-3.212,-0.35267214656361096,-0.8531250418239738,,, ,, BARGOED,MID GLAMORGAN
13/08/1999, 05:28:58.6,51.689,-3.215,-0.3420439413630095,0.8846281702296254,,, ,, BARGOED,MID GLAMORGAN
25/10/1999, 19:15:20.7,51.965,-3.57,0.3700458070772876,3.491257988310024,,,5,, SENNYBRIDGE,POWYS
12/11/1999, 13:27:43.6,51.965,-3.566,0.5613535006881138,0.5370775278189052,,, ,, SENNYBRIDGE,POWYS
20/01/2000, 14:10:51.0,51.614,-3.625,0.08308426666104855,0.3633022066135455,,, ,, MAESTEG,MID GLAMORGAN
22/03/2000, 01:35:09.1,51.684,-3.23,-1.0222490742015022,-0.33179907820789434,,, ,, BARGOED,MID GLAMORGAN
26/05/2000, 20:09:45.5,51.965,-3.572,0.38067401227788905,0.015751564202825776,,, ,, SENNYBRIDGE,POWYS
14/02/2001, 22:51:33.8,51.869,-2.871,0.2531355498706717,-0.6793497206186141,,, ,, ABERGAVENNY,GWENT
21/04/2001, 14:35:54.2,51.594,-3.301,0.6676355526941281,0.5370775278189052,,, ,, PONTYPRIDD,GWENT
09/05/2001, 23:31:17.4,51.752,-3.735,1.1033919659187876,-0.6793497206186141,,, ,, YSTRADGYNLAIS,POWYS
05/06/2001, 10:21:04.9,51.431,-2.736,-0.5864926609768428,-0.6793497206186141,,, ,, BRISTOL,AVON
20/06/2001, 11:45:14.6,51.948,-3.09,1.932391971565701,0.3633022066135455,,, ,, TALGARTH,POWYS
31/08/2001, 22:32:24.4,51.83,-2.906,0.2318791394694689,-1.0269003630293339,,, ,, ABERGAVENNY,GWENT
13/09/2001, 23:45:34.3,52.036,-2.832,1.0715073503169832,-1.0269003630293339,,, ,, HEREFORD,HER & WOR
16/09/2001, 02:44:31.4,51.742,-4.134,0.30627657587367896,0.3633022066135455,,, ,, LLANELLI,DYFED
10/10/2001, 02:52:25.3,51.698,-3.255,-0.43769778816842253,2.6223813822832245,,,4,, BARGOED,MID GLAMORGAN
10/10/2001, 05:01:48.0,51.7,-3.253,-0.56523625057564,0.015751564202825776,,, ,, BARGOED,MID GLAMORGAN
18/10/2001, 03:50:13.6,51.703,-3.255,-0.2889029153600022,1.5797294550510648,,,4,, BARGOED,MID GLAMORGAN
22/10/2001, 15:16:48.3,51.702,-3.254,-0.3207875309618066,0.015751564202825776,,, ,, BARGOED,MID GLAMORGAN
28/01/2002, 00:30:09.2,51.702,-3.258,-0.5864926609768428,0.18952688540818546,,, ,, BARGOED,MID GLAMORGAN
28/01/2002, 00:30:14.8,51.7,-3.257,-0.45895419856962544,1.5797294550510648,,, ,, BARGOED,MID GLAMORGAN
