yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
15/12/2009, 15:25:26.3,51.709,-4.085,0.0704866106361632,-0.0607582438278775,11.0,0.3, ,, LLANELLI,CARMARTHNSHIRE
12/09/2010, 05:14:56.1,51.711,-3.397,0.3359527713891069,-0.5282047326326772,6.0,0.1, ,, ABERDARE,MID GLAMORGAN
17/01/2011, 14:28:11.2,51.595,-3.589,0.38572767653028367,0.2508727487086555,10.0,0.2, ,, MAESTEG,BRIDGEND
09/07/2011, 21:55:24.3,51.777,-3.046,1.5969170349655881,-0.5282047326326772,5.0,0.1, ,, ABERGAVENNEY,GWENT
11/10/2011, 15:32:17.2,51.798,-3.146,1.9121581008597088,-0.37238923636441085,9.0,0.1, ,, BRYNMAWR,GWENT
15/11/2011, 16:05:54.4,51.616,-3.581,0.2529945961538121,-0.21657374009614416,10.0,0.3,2,, MAESTEG,BRIDGEND
16/01/2012, 12:11:50.2,51.668,-3.225,-0.44385407582266473,-0.9956512214374769,4.0,0.1, ,, BARGOED,CAERPHILLY
19/04/2012, 07:41:31.7,51.62,-3.602,0.03730334054204538,-0.6840202289009438,8.0,0.2, ,, MAESTEG,BRIDGEND
15/05/2012, 06:41:44.8,51.808,-3.205,0.6180105671891093,1.3415812225865211,13.0,0.4, ,, RASSAU,BLAENAU GWENT
08/02/2013, 18:04:22.7,51.681,-3.664,-0.7756867767638441,-0.8398357251692101,6.0,0.4, ,, MAESTEG,BRIDGEND
07/04/2013, 08:08:12.1,51.691,-3.766,0.23640296110675288,-0.6840202289009438,6.0,0.3, ,, NEATH,NEATH PORT TALBOT
22/09/2013, 23:06:02.1,51.763,-4.252,-0.8420533169520799,-0.37238923636441085,4.0,0.1, ,, LLANNON,CARMARTHENSHIRE
08/11/2014, 06:00:56.1,51.693,-3.073,-1.0079696674226695,0.4066882449769218,12.0,0.3, ,, PONTYPOOL,TORFAEN
04/12/2014, 16:07:06.5,51.666,-3.114,-0.27793772535207506,0.4066882449769218,7.0,0.1,2,, NEWBRIDGE,CAERPHILLY
25/02/2015, 10:41:24.9,51.636,-3.594,-0.4936289809638416,0.5625037412451885,12.0,0.3,3,, BLAENGARW,BRIDGEND
12/06/2015, 09:38:35.7,51.714,-4.159,-0.29452936039913397,0.2508727487086555,7.0,0.3, ,, LLANELLI,CARMARTHS
02/08/2015, 03:42:27.7,51.729,-4.019,-0.04565483469324946,-0.5282047326326772,10.0,0.3, ,, PONTARDDULAIS,SWANSEA
05/10/2015, 02:53:38.4,51.663,-3.163,-0.9250114921873748,-0.9956512214374769,5.0,0.2, ,, NEWBRIDGE,CAERPHILLY
05/10/2015, 03:44:59.1,51.66,-3.16,-0.825461681905021,-0.37238923636441085,8.0,0.2, ,, NEWBRIDGE,CAERPHILLY
13/12/2015, 01:39:23.4,51.655,-3.167,0.20321969101263507,-0.5282047326326772,7.0,0.3, ,, BLACKWOOD,CAERPHILLY
13/12/2015, 05:28:18.8,51.651,-3.209,-0.46044571086972363,1.1857657263182544,12.0,0.3, ,, BLACKWOOD,CAERPHILLY
27/12/2015, 14:33:52.7,51.666,-3.179,0.5682356620479322,0.2508727487086555,9.0,0.3, ,, BLACKWOOD,CAERPHILLY
27/12/2015, 21:54:49.0,51.661,-3.183,0.20321969101263507,0.2508727487086555,9.0,0.2, ,, BLACKWOOD,CAERPHILLY
28/12/2015, 22:11:12.9,51.663,-3.174,0.4686858517655785,-0.0607582438278775,6.0,0.6, ,, BLACKWOOD,CAERPHILLY
30/12/2015, 01:03:52.1,51.662,-3.157,0.6014189321420503,0.4066882449769218,7.0,0.4,2,, BLACKWOOD,CAERPHILLY
01/01/2016, 22:32:21.3,51.664,-3.162,0.02071170549498647,-0.6840202289009438,6.0,0.5, ,, NEWBRIDGE,CAERPHILLY
29/10/2016, 02:02:35.0,51.674,-3.718,0.20321969101263507,-0.9956512214374769,8.0,0.2, ,, NEATH,NEATH PORT TALBOT
10/12/2016, 01:22:17.7,51.796,-4.03,0.6677854723302863,0.4066882449769218,8.0,0.3, ,, SARON,CARMARTHENSHIRE
21/01/2017, 21:57:56.8,51.701,-3.174,2.4762736924597135,-0.8398357251692101,4.0,0.0, ,, BARGOED,CAERPHILLY
11/07/2017, 01:23:57.7,51.754,-3.03,1.4310006844949985,-0.5282047326326772,9.0,0.2, ,, LLANOVER,MONMOUTHSHIRE
11/07/2017, 04:35:55.2,51.581,-3.2,0.8005185527067579,-0.8398357251692101,7.0,0.2, ,, BEDWAS,CAERPHILLY
16/07/2017, 10:28:48.7,51.695,-3.23,-0.04565483469324946,0.7183192375134552,12.0,0.2, ,, BARGOED,CAERPHILLY
17/02/2018, 14:31:07.6,51.767,-3.833,-0.04565483469324946,4.613706644220118,42.0,0.5,5,, CWMLLYNFELL,NPT
17/02/2018, 14:35:21.0,51.76,-3.821,-0.04565483469324946,0.2508727487086555,8.0,0.3, ,, CWMLLYNFELL,NPT
17/02/2018, 15:09:35.5,51.749,-3.824,0.004120070447927413,-0.6840202289009438,6.0,0.2, ,, CWMLLYNFELL,NPT
17/02/2018, 16:27:06.6,51.767,-3.828,0.004120070447927413,-0.21657374009614416,6.0,0.1, ,, CWMLLYNFELL,NPT
17/02/2018, 23:17:32.7,51.759,-3.819,0.004120070447927413,0.8741347337817218,16.0,0.4, ,, CWMLLYNFELL,NPT
18/02/2018, 11:00:33.8,51.76,-3.825,-0.012471564599131495,-0.0607582438278775,11.0,0.4, ,, CWMLLYNFELL,NPT
12/10/2018, 14:21:25.4,51.658,-3.118,-0.16179628002266228,1.1857657263182544,11.0,0.3, ,, NEWBRIDGE,CAERPHILLY
01/01/2020, 17:28:35.5,51.603,-3.515,-0.3608959005873699,-0.21657374009614416,9.0,0.4, ,, OGMORE VALE,BRIDGEND
05/01/2020, 16:57:55.7,51.597,-3.513,-0.34430426554031085,-0.21657374009614416,10.0,0.4, ,, OGMORE VALE,BRIDGEND
06/01/2020, 02:35:08.7,51.602,-3.523,-0.4936289809638416,0.2508727487086555,10.0,0.4, ,, OGMORE VALE,BRIDGEND
05/05/2020, 04:35:26.2,51.666,-3.219,-0.6429536963873723,-0.5282047326326772,4.0,0.1, ,, BLACKWOOD,CAERPHILLY
13/05/2020, 09:24:06.4,51.666,-3.224,-0.6927286015285493,-0.8398357251692101,4.0,0.1, ,, BLACKWOOD,CAERPHILLY
14/05/2020, 23:55:55.4,51.757,-3.923,0.38572767653028367,-0.9956512214374769,9.0,0.3, ,, GARNSWLLT,SWANSEA
10/07/2020, 14:36:12.0,51.575,-3.053,2.0780744513302984,-0.0607582438278775,7.0,0.3, ,, ROGERSTONE,NEWPORT
08/08/2020, 11:09:41.7,51.592,-3.405,-0.9416031272344337,-0.9956512214374769,5.0,0.2, ,, TONYREFAIL,RHONDDA CT
30/08/2020, 18:10:19.9,51.593,-3.421,-0.8752365870461979,-0.5282047326326772,10.0,0.3,3,, TONYREFAIL,RHONDDA CT
06/09/2020, 10:44:11.8,51.593,-3.412,-0.9250114921873748,-0.37238923636441085,9.0,0.2, ,, TONYREFAIL,RHONDDA CT
18/01/2021, 06:40:07.9,51.591,-3.431,-0.8088700468579619,-0.21657374009614416,7.0,0.2,3,, TONYREFAIL,RHONDDA CT
22/12/2021, 06:50:09.8,51.47,-3.449,0.2861778662479299,-0.6840202289009438,6.0,0.3, ,, COWBRIDGE,GLAMORGAN
21/01/2022, 23:45:47.1,51.722,-3.313,1.215309428883232,-0.9956512214374769,8.0,0.1, ,, BEDLINOG,MERTHYR TYDFIL
02/10/2022, 14:58:39.4,51.789,-3.576,0.004120070447927413,-0.37238923636441085,11.0,0.4, ,, YSTRADFELLTE,POWYS
07/12/2022, 00:16:46.8,51.692,-4.168,0.7673352826126401,-0.8398357251692101,5.0,0.1, ,, LLANELLI,DYFED
20/01/2023, 06:53:50.7,51.814,-4.024,-0.37748753563442883,-0.8398357251692101,9.0,0.2, ,, LLANDYBIE,CARMARTH
